,id,year,bdeadlow,bdeadhig,bdeadbes,annualdata,source,bdversion,location,sidea,sidea2nd,sideb,sideb2nd,incomp,terr,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version,decade,Length_Battle
130,20,1990,25,999,100.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/89,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
131,20,1991,25,999,100.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/89,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
132,20,1992,25,999,25.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/89,5,1,1992-12-31,,750,,770.0,,750770.0,Asia,2009-4,1990,16436.0
133,20,1996,25,999,25.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
134,20,1997,25,999,25.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
135,20,1998,300,999,649.5,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
136,20,1999,1000,1500,1089.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,2,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,1990,
137,20,2000,25,999,200.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,2000,
138,20,2001,25,999,100.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,2000,
139,20,2002,300,380,340.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,0,,,750,,770.0,,750770.0,Asia,2009-4,2000,
140,20,2003,211,1000,211.0,2,1,3,"INDIA, PAKISTAN",INDIA,,PAKISTAN,,1,Kashmir,1,1,2,1948-01-01,5,1/1/96,5,1,2003-11-26,,750,,770.0,,750770.0,Asia,2009-4,2000,20418.0
141,21,1947,6952,12180,9566.0,2,1,3,MADAGASCAR,FRANCE,,MDRM,,1,Malagasy,2,1,1,1947-03-29,1,3/29/47,1,1,1947-12-31,,220,,,,580.0,Africa,2009-4,1940,277.0
142,22,1947,1000,4000,4000.0,2,1,3,PARAGUAY,PARAGUAY,,"OPPOSITION COALITION (FEBRERISTAS, LIBERALS AND COMMUNISTS)",,2,,2,1,3,1947-01-01,5,3/1/47,4,1,1947-08-20,,150,,,,150.0,Americas,2009-4,1940,231.0
143,22,1954,10,50,30.0,2,1,3,PARAGUAY,PARAGUAY,,MILITARY FACTION (FORCES OF GENERAL ALFREDO STROESSNER),,2,,1,1,3,1947-01-01,5,5/5/54,1,1,1954-05-05,,150,,,,150.0,Americas,2009-4,1950,2681.0
144,22,1989,50,300,100.0,2,1,3,PARAGUAY,PARAGUAY,,MILITARY FACTION (FORCES OF GENERAL RODRIGUEZ),,2,,1,1,3,1947-01-01,5,2/3/89,1,1,1989-02-03,,150,,,,150.0,Americas,2009-4,1980,15374.0
145,23,1949,1000,3000,2000.0,1,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1940,
146,23,1950,1000,5000,3000.0,1,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
147,23,1951,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
148,23,1952,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
149,23,1953,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
150,23,1954,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
151,23,1955,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
152,23,1956,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
153,23,1957,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
154,23,1958,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
155,23,1959,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1950,
156,23,1960,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
157,23,1961,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
158,23,1962,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
159,23,1963,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
160,23,1964,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
161,23,1965,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
162,23,1966,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
163,23,1967,302,999,650.5,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
164,23,1968,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
165,23,1969,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1960,
166,23,1970,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
167,23,1971,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
168,23,1972,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
169,23,1973,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
170,23,1974,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
171,23,1975,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
172,23,1976,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
173,23,1977,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
174,23,1978,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
175,23,1979,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1970,
176,23,1980,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
177,23,1981,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
178,23,1982,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
179,23,1983,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
180,23,1984,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
181,23,1985,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
182,23,1986,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
183,23,1987,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
184,23,1988,303,7000,3651.5,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
185,23,1989,303,999,651.0,0,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1980,
186,23,1990,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1990,
187,23,1991,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,2/1/49,4,0,,,775,,,,775.0,Asia,2009-4,1990,
188,23,1992,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,2,1,3,1949-01-01,4,2/1/49,4,1,1992-04-28,,775,,,,775.0,Asia,2009-4,1990,15823.0
189,23,1995,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/27/95,1,1,1995-12-31,,775,,,,775.0,Asia,2009-4,1990,17165.0
190,23,1997,50,200,125.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,1990,
191,23,1998,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,1990,
192,23,1999,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,1990,
193,23,2000,75,225,150.0,2,1,3,MYANMAR,MYANMAR,,"GOD'S ARMY, KNU",,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,2000,
194,23,2001,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,2000,
195,23,2002,50,120,60.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,0,,,775,,,,775.0,Asia,2009-4,2000,
196,23,2003,31,37,31.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,1/1/97,5,1,2003-12-31,,775,,,,775.0,Asia,2009-4,2000,20087.0
197,23,2005,42,46,42.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,4/12/05,1,0,,,775,,,,775.0,Asia,2009-4,2000,
198,23,2006,96,265,104.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,4/12/05,1,0,,,775,,,,775.0,Asia,2009-4,2000,
199,23,2007,104,407,104.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,4/12/05,1,0,,,775,,,,775.0,Asia,2009-4,2000,
200,23,2008,34,100,34.0,2,1,3,MYANMAR,MYANMAR,,KNU,,1,Karen,1,1,3,1949-01-01,4,4/12/05,1,0,,,775,,,,775.0,Asia,2009-4,2000,
201,24,1948,1000,1500,1250.0,0,1,3,MYANMAR,MYANMAR,,"CPB, CPB–RF, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1940,
202,24,1949,1000,1500,1250.0,0,1,3,MYANMAR,MYANMAR,,"CPB, CPB–RF, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1940,
203,24,1950,1000,5000,3000.0,1,1,3,MYANMAR,MYANMAR,,"CPB, CPB–RF, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
204,24,1951,1000,4000,2500.0,0,1,3,MYANMAR,MYANMAR,,"CPB, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
205,24,1952,1000,4000,2500.0,0,1,3,MYANMAR,MYANMAR,,"CPB, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
206,24,1953,1000,4000,2500.0,0,1,3,MYANMAR,MYANMAR,,"CPB, PVO – ""WHITE BAND"" FACTION",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
207,24,1954,25,4000,2012.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
208,24,1955,25,4000,2012.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
209,24,1956,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
210,24,1957,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
211,24,1958,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
212,24,1959,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1950,
213,24,1960,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
214,24,1961,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
215,24,1962,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
216,24,1963,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
217,24,1964,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
218,24,1965,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
219,24,1966,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
220,24,1967,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
221,24,1968,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
222,24,1969,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1960,
223,24,1970,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,"CPB, CPB–RF",,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
224,24,1971,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
225,24,1972,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
226,24,1973,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
227,24,1974,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
228,24,1975,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
229,24,1976,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
230,24,1977,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
231,24,1978,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
232,24,1979,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1970,
233,24,1980,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
234,24,1981,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
235,24,1982,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
236,24,1983,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
237,24,1984,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
238,24,1985,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
239,24,1986,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
240,24,1987,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,CPB,,2,,1,1,3,1948-02-01,4,2/1/48,4,0,,,775,,,,775.0,Asia,2009-4,1980,
241,24,1988,25,3000,1512.5,2,1,3,MYANMAR,MYANMAR,,CPB,,2,,2,1,3,1948-02-01,4,2/1/48,4,1,1988-12-31,,775,,,,775.0,Asia,2009-4,1980,14944.0
242,24,1990,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,ABSDF,,2,,1,1,3,1948-02-01,4,3/20/90,2,0,,,775,,,,775.0,Asia,2009-4,1990,
243,24,1991,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,ABSDF,,2,,1,1,3,1948-02-01,4,3/20/90,2,0,,,775,,,,775.0,Asia,2009-4,1990,
244,24,1992,25,2200,1112.5,0,1,3,MYANMAR,MYANMAR,,ABSDF,,2,,1,1,3,1948-02-01,4,3/20/90,2,1,1992-12-31,,775,,,,775.0,Asia,2009-4,1990,16405.0
245,24,1994,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ABSDF,,2,,1,1,3,1948-02-01,4,1/1/94,2,1,1994-12-31,,775,,,,775.0,Asia,2009-4,1990,17135.0
246,25,1948,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1940,
247,25,1949,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1940,
248,25,1950,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
249,25,1951,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
250,25,1952,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
251,25,1953,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
252,25,1954,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
253,25,1955,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
254,25,1956,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
255,25,1957,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
256,25,1958,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
257,25,1959,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1950,
258,25,1960,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
259,25,1961,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
260,25,1962,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
261,25,1963,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
262,25,1964,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
263,25,1965,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
264,25,1966,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
265,25,1967,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,ARAKAN INSURGENTS,,1,Arakan,1,0,3,1948-01-01,6,1/1/48,6,0,,,775,,,,775.0,Asia,2009-4,1960,
